segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,x,y,assigned_points
1153,142808291,บายพาสชลบุรี-พัท,tertiary,12.8664136034,100.910812477,12.870595097,100.909065902,707356.236386,1423133.13902,3
1158,142808291,บายพาสชลบุรี-พัท,tertiary,12.8873215604,100.902080427,12.8915049089,100.900338636,706391.220715,1425439.37922,3
1161,142808291,บายพาสชลบุรี-พัท,tertiary,12.900448616,100.900259755,12.9049412594,100.900755611,706182.844354,1426890.3,3
1166,142808291,บายพาสชลบุรี-พัท,tertiary,12.9229214699,100.902646103,12.927397449,100.903263593,706423.398681,1429378.63344,3
1188,143810277,,tertiary,13.3168557401,101.464981202,13.3163435004,101.469527402,767036.884398,1473499.739,4
1189,143810277,,tertiary,13.3163435004,101.469527402,13.3151787363,101.473983736,767530.221958,1473447.9343,4
1195,145226828,,secondary,12.9471609,100.9366429,12.9456343,100.9376817,710092.768447,1432088.21176,3
1200,145227173,,secondary,12.9429304263,100.9506879,12.9440612,100.957392,711620.514537,1431631.72509,3
1203,145284625,พัทยาสายหนึ่ง,tertiary,12.9509081,100.8874061,12.9508269,100.8872931,704746.579647,1432462.83754,3
1211,145497958,พัทยา-ชลบุรี,trunk,12.9442901,100.9105645,12.9440136,100.9123846,707265.123501,1431749.2862,3
1213,145498174,พัทยา-ชลบุรี,trunk,12.9447741,100.9072112,12.9445396,100.9089184,706900.823792,1431800.11977,3
1219,146447446,จอมเทียนสายสอง,tertiary,12.8826220626,100.886414396,12.8860315128,100.883391377,704694.588197,1424906.88528,3
1224,146447926,จอมเทียนสายสอง,tertiary,12.9082173507,100.868857125,12.9037395442,100.869475112,702768.213956,1427724.78517,3
1228,146447926,จอมเทียนสายสอง,tertiary,12.8930115131,100.877186731,12.888219,100.8814215,703684.566733,1426049.0277,3
1237,148473793,บ้านบึง,trunk,13.3019221989,101.143399846,13.3006169206,101.147815817,732197.77248,1471524.18466,5
1239,148473793,บ้านบึง,trunk,13.2996679565,101.152318643,13.298969137,101.156876326,733166.524648,1471283.07325,5
1240,148473793,บ้านบึง,trunk,13.298969137,101.156876326,13.2975165362,101.161218481,733661.150642,1471210.01747,5
1255,148473801,บ้านบึง,trunk,13.3230733554,101.094589016,13.3257409026,101.090864999,726888.164265,1473819.64167,10
1262,148473801,บ้านบึง,trunk,13.3369014649,101.066580744,13.3377848535,101.06208293,723840.355331,1475324.36581,10
1272,148473801,บ้านบึง,trunk,13.34745685,101.021812822,13.3484655499,101.017314714,718980.000706,1476452.3912,10
1273,148473801,บ้านบึง,trunk,13.3484655499,101.017314714,13.3494644795,101.012814414,718491.727276,1476560.03728,10
1274,148473801,บ้านบึง,trunk,13.3494644795,101.012814414,13.3512331494,101.008581414,718003.230371,1476666.60866,10
1279,149322555,ถนนเลี่ยงเมืองชล,trunk,13.4195413,100.9971908,13.4168155,100.9981906,716247.861469,1484406.92336,10
1282,149327681,ถนนบ้านเก่า,tertiary,13.4512609696,101.003206326,13.4521261325,101.007737407,716870.912989,1487922.00877,10
1287,149327681,ถนนบ้านเก่า,tertiary,13.4549761958,101.0258377,13.4557575372,101.030384616,719318.557214,1488353.16189,9
1288,149327681,ถนนบ้านเก่า,tertiary,13.4557575372,101.030384616,13.45659249,101.034921716,719810.281066,1488443.67686,9
1292,149327683,บ้านเก่า,tertiary,13.4598601828,101.052445892,13.4610562,101.0589624,722195.770071,1488917.46812,9
1294,149331742,ถนนสุขุมวิท,primary,13.4070138739,100.988918763,13.411491229,100.989525479,715363.040921,1483013.53137,10
1298,149356494,พัทยาเหนือ,primary,12.9492730521,100.900909752,12.9499668536,100.896357877,706213.291941,1432292.79539,3
1302,149367432,พัทยาเหนือ,primary,12.9505416218,100.892291327,12.9500271721,100.896868343,705277.005579,1432426.2105,3
1308,149558483,,tertiary,13.1752052755,101.008155189,13.1732084744,101.012291831,717653.51527,1457380.78895,2
1317,149560953,,tertiary,13.1482409906,100.963716477,13.1468211113,100.959339071,712858.605456,1454359.21122,2
1318,149560953,,tertiary,13.1468211113,100.959339071,13.1463036613,100.954805691,712385.168395,1454198.40954,2
1321,149566106,,secondary,13.1175941,100.9801851,13.1201458056,100.983907939,714671.0127,1450982.21031,2
1324,149566106,,secondary,13.129056969,100.984930998,13.1335733534,100.985079018,715175.718675,1452254.58852,2
1330,149566106,,secondary,13.1559853168,100.987043302,13.1602957731,100.988427,715381.280402,1455235.9473,2
1331,149566106,,secondary,13.1602957731,100.988427,13.1646062282,100.989810709,715527.548242,1455714.0746,2
1332,149566106,,secondary,13.1646062282,100.989810709,13.1689166676,100.991194477,715673.810951,1456192.20348,2
1340,150322985,,secondary,13.315503738,101.107337474,13.3130943344,101.111235194,728276.750668,1472993.69454,5
1342,150322985,,secondary,13.310564827,101.115054624,13.3092764,101.1182556,729117.697779,1472454.27106,5
1343,150322988,,secondary,13.3049895,101.1327693,13.3063858639,101.12838205,731042.760389,1471853.70905,5
1359,150328332,,secondary,13.3743313049,101.121763685,13.3788479932,101.121820798,729784.439932,1479516.69702,9
1367,150328332,,secondary,13.4090819358,101.114144536,13.4133820089,101.11272857,728926.079774,1483355.04656,9
1372,150330149,,secondary,13.3827981079,101.01006171,13.3787076712,101.008114535,717675.055809,1480352.57625,10
1373,150330149,,secondary,13.3787076712,101.008114535,13.3748431831,101.005881907,717467.785852,1479898.25424,10
1386,153145963,ถนนเลี่ยงเมืองชล,trunk,13.3409648035,100.993981921,13.3381443,100.992015,715970.340556,1475709.64411,10
1390,153145967,ถนนเลี่ยงเมืองชล,trunk,13.3636386502,101.017346817,13.3680083468,101.018426201,718481.544575,1478238.98385,10
1396,153748591,,tertiary,13.1512767096,100.974704066,13.1565242,100.9713165,714047.403755,1454704.42223,2
1397,153942130,ถนนสุขุมวิท,trunk,13.1775271,100.9315433,13.1820453106,100.931616274,709345.080436,1457572.56792,2
1400,153942130,ถนนสุขุมวิท,trunk,13.1906004088,100.934028063,13.1946162371,100.936133056,709603.336254,1459021.13223,2
1401,153942130,ถนนสุขุมวิท,trunk,13.1946162371,100.936133056,13.1984755527,100.938532103,709828.118444,1459467.2224,2
1430,154456464,,tertiary,13.2729697,100.9350325,13.2723386363,100.930962376,709641.752056,1468135.72867,10
1443,154463462,ถนนลงหาดบางแสน,secondary,13.2869214037,100.929191061,13.28704269,100.933803041,708996.729527,1469674.51316,10
1453,154652169,,tertiary,13.2780464811,100.969842322,13.2779686724,100.974412699,713409.94438,1468726.98903,10
1454,154652169,,tertiary,13.2779686724,100.974412699,13.2764688753,100.97872987,713905.337088,1468722.29704,10
1459,154652978,บางแสนสาย 1,tertiary,13.2693002,100.9234973,13.273380774,100.92152485,708394.732455,1467720.04955,10
1465,154654912,บางแสนสาย 2,secondary,13.2940014,100.9103772,13.2915526,100.9123262,706951.860897,1470442.16623,10
1471,154656508,,secondary,13.3299545727,100.922745249,13.3342534334,100.923965619,708261.398042,1474430.51748,10
1477,154656508,,secondary,13.3263483357,100.940921893,13.3231144838,100.944144813,710233.985926,1474046.81716,10
1478,154656508,,secondary,13.3231144838,100.944144813,13.3198898163,100.947377269,710586.00132,1473691.73339,10
1481,154658238,,secondary,13.3397219,100.957178,13.3418633358,100.961240581,711983.74411,1475540.38074,10
1483,154658238,,secondary,13.3440290681,100.965290601,13.3462819472,100.969290583,712858.96308,1476023.90385,10
1485,154658238,,secondary,13.3487440464,100.973121588,13.3523380452,100.97588437,713703.282751,1476552.34081,10
1487,154658240,,secondary,13.357123,100.9784086,13.3530669096,100.976379324,714268.712356,1477484.0226,10
1492,154658240,,secondary,13.3422102161,100.962124687,13.3396377,100.9572486,712517.536099,1475819.93793,10
1496,154658241,,secondary,13.3369595455,100.947475,13.3381258513,100.951933088,710934.835858,1475226.46707,10
1502,154658242,,secondary,13.3346844393,100.93927276,13.3328161,100.934494,710048.095254,1474967.77924,10
1516,154659969,,secondary,13.3511893,100.9772971,13.3505516,100.9781911,714153.525348,1476826.50667,10
1521,154661070,,tertiary,13.3363089938,100.998181204,13.3364935446,100.995012664,716429.481794,1475198.1394,10
1525,154836166,,secondary,13.2937871618,100.9163028,13.2962802085,100.920150833,707594.180887,1470423.39473,10
1533,154866745,ถนนสุขุมวิท,primary,13.3850681999,100.989805761,13.3811205492,100.992007734,715478.66698,1480586.02504,10
1544,154867683,ถนนสุขุมวิท,primary,13.3484808451,100.979095878,13.352277731,100.981597844,714350.804921,1476528.37434,10
1549,154867683,ถนนสุขุมวิท,primary,13.3672986206,100.991388804,13.3715974925,100.992693745,715665.974762,1478621.20893,10
1550,154867683,ถนนสุขุมวิท,primary,13.3715974925,100.992693745,13.3760959764,100.993051764,715803.523256,1479098.01413,10
1560,154980657,,tertiary,13.4751525,101.0951499,13.4794480703,101.093718188,726806.27761,1490648.64639,9
1561,154980657,,tertiary,13.4794480703,101.093718188,13.4837436439,101.092286452,726647.17848,1491122.65849,9
1565,154981728,,tertiary,13.457477391,101.046413324,13.4545468,101.0464263,721544.633237,1488648.3619,9
1568,154981733,,tertiary,13.4757246934,101.046492416,13.471209597,101.046326245,721536.396595,1490667.56303,9
1571,154996367,,tertiary,13.4678821,101.1100176,13.4660047264,101.105833352,728423.307122,1489857.89596,9
1574,154996367,,tertiary,13.4628089698,101.097821245,13.463386,101.0924399,727107.22847,1489285.21805,9
1578,154996371,,tertiary,13.4588563666,101.072607647,13.4581021461,101.077159375,724380.248196,1488824.69464,9
1581,154996371,,tertiary,13.4590838351,101.085987244,13.46158887,101.089817614,725829.081172,1488862.11028,9
1583,154996754,,tertiary,13.4862741,101.1486224,13.4874367698,101.144396669,732586.478089,1491929.36288,9
1584,154996754,,tertiary,13.4874367698,101.144396669,13.4875084029,101.140562551,732127.730923,1492054.02373,9
1589,154996754,,tertiary,13.494154902,101.124453842,13.4957284939,101.120125846,729961.624047,1492778.67036,9
1601,154997346,,secondary,13.5008790328,101.098641098,13.5053466699,101.099330013,727160.0298,1493498.6943,9
1606,154997346,,secondary,13.5233622308,101.099902001,13.5278786452,101.099840534,727275.251864,1495987.79292,9
1607,154997346,,secondary,13.5278786452,101.099840534,13.5322958907,101.100772675,727264.310732,1496487.51057,9
1609,154997346,,secondary,13.5366407418,101.102033819,13.54091916,101.103515227,727493.456556,1497459.14096,9
1610,154997346,,secondary,13.54091916,101.103515227,13.5444038115,101.10643989,727649.776163,1497933.95949,9
1614,154997346,,secondary,13.5529890479,101.116422194,13.5528580522,101.120947991,729035.619202,1499281.65126,9
1617,154997348,,tertiary,13.4712415852,101.106930445,13.4745047,101.10392,728085.781221,1490226.78113,9
1619,155112387,บ้านเก่า 5,tertiary,13.4213971158,101.041241288,13.4257475306,101.040002677,721017.567795,1484651.31634,10
1620,155112387,บ้านเก่า 5,tertiary,13.4257475306,101.040002677,13.4296567761,101.03770633,720879.424254,1485131.5927,10
1624,155112387,บ้านเก่า 5,tertiary,13.4412523112,101.03053406,13.445313593,101.028515408,719839.700659,1486838.77104,10
1631,155256950,บ้านเก่า - หนองตำล,tertiary,13.4330762512,101.062097411,13.4374070468,101.060786461,723265.853085,1485962.44733,9
1635,155256950,บ้านเก่า - หนองตำล,tertiary,13.4506787889,101.058830002,13.4551910262,101.059067945,722895.672579,1487907.28394,9
1639,155408504,,tertiary,13.4452366404,101.046545834,13.4407190473,101.046623609,721570.24338,1487293.99937,9
1640,155408504,,tertiary,13.4407190473,101.046623609,13.4362027796,101.046767151,721582.81987,1486794.18215,9
1653,155534577,,secondary,13.1236956,101.1641053,13.1198687905,101.166234219,734612.131941,1451821.18723,6
1654,155534577,,secondary,13.1198687905,101.166234219,13.1153526203,101.166341332,734846.665276,1451399.69965,6
1655,155534577,,secondary,13.1153526203,101.166341332,13.1101961,101.166412,734862.573126,1450900.04608,6
1661,155534893,,secondary,13.1014098892,101.168438931,13.0970152039,101.169468351,735103.33058,1449359.11501,6
1665,155534893,,secondary,13.0837099852,101.169644002,13.0798287303,101.171914717,735250.850809,1447401.58904,6
1667,155534893,,secondary,13.0770694431,101.175556359,13.0744150439,101.179285926,735898.513685,1446672.26126,6
1668,155534893,,secondary,13.0744150439,101.179285926,13.0720141,101.1821493,736305.620613,1446382.0081,6
1675,155541474,,tertiary,13.4943797486,101.06263656,13.4953115659,101.058861404,723267.366781,1492746.4494,9
1676,155541474,,tertiary,13.4953115659,101.058861404,13.4925633494,101.055197731,722857.706978,1492846.1268,9
1677,155541474,,tertiary,13.4925633494,101.055197731,13.4905276275,101.051096403,722463.533034,1492538.69937,9
1683,155953815,,trunk,13.4049953,101.2818223,13.410939,101.2819606,747095.233817,1483064.4653,8
1684,155953818,,tertiary,13.487274,101.0892136,13.4915705848,101.087784956,726151.991991,1491984.49519,9
1692,155953818,,tertiary,13.5218682206,101.078943085,13.5261692248,101.07753921,725007.345631,1495803.11118,9
1693,155953818,,tertiary,13.5261692248,101.07753921,13.5299561038,101.07504934,724851.304869,1496277.75332,9
1695,155953818,,tertiary,13.5336488614,101.072388289,13.5373416446,101.069727222,724286.597346,1497100.69182,9
1698,155953818,,tertiary,13.5447271994,101.064404915,13.547712,101.0621166,723411.906584,1498319.26314,9
1701,155953909,,trunk,13.3997337614,101.281735934,13.3952977159,101.280871286,747091.254763,1482482.09204,8
1704,155953909,,trunk,13.386448513,101.279025058,13.3820445498,101.277997849,746811.105695,1481009.12593,8
1706,155955870,,trunk,13.3754039,101.2761753,13.3758708,101.276284,746513.58329,1479783.9975,8
1717,155955882,,tertiary,13.3311981422,101.346763622,13.3327504843,101.342580676,754208.509865,1474963.04497,8
1718,155955882,,tertiary,13.3327504843,101.342580676,13.3356132451,101.339028732,753753.552404,1475130.56619,8
1719,155955882,,tertiary,13.3356132451,101.339028732,13.3383998486,101.335402594,753365.620671,1475443.76505,8
1725,155955882,,tertiary,13.3451469976,101.314660188,13.3470121983,101.310512994,750714.859262,1476474.11739,8
1736,155955887,,trunk,13.3802652996,101.277351297,13.3846590481,101.278423819,746636.05575,1480323.17112,8
1737,155955887,,trunk,13.3846590481,101.278423819,13.3890771703,101.279387684,746747.786609,1480810.48894,8
1768,155957763,,trunk,13.483189396,101.279825969,13.4791974497,101.281987477,746798.852279,1491716.10881,8
1772,155957763,,trunk,13.4662126575,101.284351306,13.4617000094,101.284138002,747306.43201,1489841.85976,8
1778,155957763,,trunk,13.4391271802,101.283267427,13.4346126077,101.283093341,747216.839048,1486843.24618,8
1780,155957763,,trunk,13.4300980325,101.282919276,13.4255835022,101.282743972,747188.380935,1485843.65119,8
1781,155957763,,trunk,13.4255835022,101.282743972,13.4210692219,101.282562001,747174.015449,1485343.8577,8
1784,155957765,,trunk,13.4116486,101.2819889,13.4161629741,101.282168546,747106.479225,1483800.94349,8
1792,155957765,,trunk,13.447764659,101.283396188,13.4522792537,101.283569542,747221.925646,1487799.27625,8
1805,155957765,,trunk,13.5034083106,101.270538028,13.507764859,101.269315537,745772.226902,1493944.38615,8
1810,155957765,,trunk,13.5251750716,101.264366974,13.5295383554,101.263171868,745081.675457,1496347.09512,9
1811,155957765,,trunk,13.5295383554,101.263171868,13.5340333534,101.26284233,744947.800013,1496828.77541,9
1815,155957766,,trunk,13.410939,101.2819606,13.4116486,101.2819889,747104.139113,1483722.38469,8
1826,155957769,,tertiary,13.4106348183,101.265305771,13.4089849627,101.269307422,745300.11722,1483672.10631,8
1828,155957769,,tertiary,13.4083107768,101.273580509,13.4074047639,101.277992848,746198.942665,1483423.14891,8
1832,155957776,,tertiary,13.4603732,101.3116318,13.4596475368,101.307256287,750267.353195,1489223.21383,8
1836,155957776,,tertiary,13.4602045954,101.294355416,13.4617203547,101.290128878,748396.209256,1489187.03624,8
1852,155958697,,tertiary,13.4858937101,101.274078577,13.4854959,101.2781092,746173.612711,1492009.62073,8
1859,155958717,,tertiary,13.4898580423,101.298920147,13.4877003017,101.295237426,748859.943311,1492473.40703,8
1869,155961142,,tertiary,13.5362994516,101.232360583,13.5369799047,101.236920312,741604.681358,1497546.36352,9
1877,155961160,,tertiary,13.5167148,101.2029968,13.5157959057,101.207344689,738444.774876,1495350.22661,9
1880,155961160,,tertiary,13.5180801918,101.215476747,13.5183182414,101.219090539,739794.797216,1495513.51272,9
1882,155961160,,tertiary,13.5192067707,101.223562845,13.5202000516,101.228007993,740669.267553,1495646.11875,9
1883,155961160,,tertiary,13.5202000516,101.228007993,13.5210659458,101.232539559,741149.609578,1495760.41442,9
1888,155961160,,tertiary,13.5221594058,101.250381384,13.5225791336,101.254949344,743570.324491,1495999.39796,9
1891,156008035,,tertiary,13.50159,101.3226825,13.4998269,101.3236428,751421.204763,1493796.03305,8
1894,156138097,,tertiary,13.3642839168,101.327659436,13.3610694768,101.32724257,752103.696798,1478605.20717,8
1895,156138097,,tertiary,13.3610694768,101.32724257,13.356814229,101.328791416,752061.866032,1478249.03611,8
1900,156138098,,tertiary,13.3230917934,101.357950262,13.318779962,101.356661648,755429.410466,1474077.37205,8
1901,156138098,,tertiary,13.318779962,101.356661648,13.3145615246,101.355012224,755294.273079,1473598.84288,8
1904,156138098,,tertiary,13.3058861806,101.352945582,13.3017765,101.3508407,754905.013575,1472168.03528,8
1910,156140605,,tertiary,13.4776683699,101.304502516,13.477675905,101.309064101,749477.189974,1491130.03594,8
1911,156140605,,tertiary,13.477675905,101.309064101,13.4762918893,101.313388354,749971.242774,1491135.50842,8
1912,156140605,,tertiary,13.4762918893,101.313388354,13.4753358298,101.317851173,750441.04166,1490986.74332,8
1920,156140605,,tertiary,13.4738590375,101.34920266,13.4716207,101.3541019,754322.709326,1490754.2935,8
1923,156146385,,tertiary,13.4568238,101.2131448,13.4552576714,101.208972027,739603.385464,1488732.32187,9
1936,156146392,,tertiary,13.5575694046,101.247751981,13.5604337938,101.24418183,743249.588289,1499915.50995,9
1940,156146392,,tertiary,13.5651091072,101.231256442,13.5673481409,101.227272113,741456.021515,1500733.52806,9
1941,156146392,,tertiary,13.5673481409,101.227272113,13.5681150109,101.22274865,741022.40083,1500977.37451,9
1943,156146392,,tertiary,13.5670824035,101.218281128,13.5637739511,101.21572909,740049.279545,1500939.10342,9
1945,156146392,,tertiary,13.5592798181,101.215265529,13.5554843027,101.213635646,739730.636707,1500072.66399,9
1948,156146392,,tertiary,13.5507375223,101.207925254,13.5463844815,101.208849191,738944.479431,1499120.1382,9
1954,156146392,,tertiary,13.525430163,101.209799366,13.5224326145,101.20707916,739172.686708,1496321.34157,9
1956,156146392,,tertiary,13.5197485766,101.203383344,13.5158453365,101.203269055,738483.612103,1495686.33311,9
1959,156146392,,tertiary,13.5075466727,101.206712185,13.5034696471,101.208639228,738856.228351,1494339.26297,9
1962,156146392,,tertiary,13.4948653532,101.210958685,13.4906564256,101.212635096,739328.726763,1492940.03436,9
1966,156146392,,tertiary,13.4779155685,101.216390897,13.4743536855,101.213618858,739933.93873,1491069.59785,9
1967,156146392,,tertiary,13.4743536855,101.213618858,13.4707752701,101.210854276,739637.270052,1490672.71756,9
1981,156147148,,tertiary,13.4578756747,101.255915848,13.4533710635,101.256175345,744235.001446,1488890.79676,8
2013,156151918,,tertiary,13.4611933054,101.262131268,13.4622182446,101.257637517,744904.846888,1489264.13176,8
2017,156283123,,secondary,13.5671901828,101.140745089,13.568924704,101.144987296,731655.120045,1500876.08925,9
2021,156283123,,secondary,13.5760202701,101.156787066,13.5792145,101.162308,733383.157127,1501868.52522,9
2023,156283124,,tertiary,13.5784825907,101.166718578,13.576046244,101.17060809,734455.871082,1502150.53734,9
2029,156283124,,tertiary,13.5637186758,101.18994623,13.5611015049,101.193710181,736985.036196,1500539.16496,9
2037,156285535,,tertiary,13.5126583831,101.117011438,13.511552185,101.112692745,729138.017079,1494819.27064,9
2038,156285535,,tertiary,13.511552185,101.112692745,13.512268697,101.108147174,728671.44153,1494692.82581,9
2046,157088188,,secondary,13.0852179,101.2733586,13.0883778292,101.276652646,746500.163234,1447667.26342,1
2054,157088188,,secondary,13.111354159,101.298261199,13.1151839496,101.300703976,749175.345259,1450584.11106,1
2060,157088188,,secondary,13.1283628967,101.318817268,13.1296128824,101.323214854,751387.808062,1452486.8436,1
2069,157094378,,tertiary,13.2307148666,101.535993616,13.2269035231,101.538451289,774831.237833,1464042.55869,4
2073,157094378,,tertiary,13.2139151016,101.540847284,13.2094316068,101.540286403,775376.42525,1462188.39647,4
2076,157094378,,tertiary,13.2004424841,101.54034855,13.1959319286,101.540595679,775337.456724,1460696.61668,4
2077,157094378,,tertiary,13.1959319286,101.540595679,13.1914901412,101.54141955,775369.315785,1460197.63271,4
2079,157094378,,tertiary,13.1873966579,101.543008146,13.1830117073,101.543406164,775640.527806,1459255.54764,4
2081,157094380,,tertiary,13.1346393,101.5445012,13.1391558327,101.544437798,775861.544639,1453417.68358,4
2089,157094380,,tertiary,13.170756605,101.544158309,13.1752263564,101.543492993,775783.92853,1457414.98795,4
2092,157094380,,tertiary,13.1810894712,101.53815339,13.1841880481,101.535293004,775121.060843,1458552.10208,4
2098,157094380,,tertiary,13.1974198719,101.523105267,13.2000328967,101.519667425,773470.803995,1460343.17789,4
2100,157094380,,tertiary,13.2031983632,101.517045669,13.2076656074,101.516366482,772807.222594,1460976.16242,4
2102,157094380,,tertiary,13.2117886938,101.514567703,13.2161561251,101.513390584,772528.954993,1461924.27859,4
2105,157094380,,tertiary,13.2223366207,101.50695818,13.2236352045,101.502657302,771692.071939,1463083.49094,4
2109,157094380,,tertiary,13.2320681332,101.492963789,13.2356886709,101.490206476,770163.831233,1464145.44531,4
2110,157094380,,tertiary,13.2356886709,101.490206476,13.2393152882,101.487457416,769860.860329,1464543.1973,4
2112,157094380,,tertiary,13.243388769,101.485720775,13.2477700621,101.484762471,769366.001298,1465390.62181,4
2118,157094380,,tertiary,13.2643678856,101.470538969,13.266024856,101.466264688,767696.928385,1467696.29267,4
2119,157094380,,tertiary,13.266024856,101.466264688,13.2681697152,101.462210809,767231.715266,1467875.10401,4
2124,157094380,,tertiary,13.2813165189,101.451177472,13.2822137,101.4489013,765579.40595,1469551.46487,4
2132,157364362,,primary,13.4618785,101.1729164,13.4662655145,101.171813264,735241.274997,1489252.85365,9
2137,157364362,,primary,13.4838128037,101.167397502,13.4882043273,101.166312433,734622.136481,1491674.86055,9
2138,157364362,,primary,13.4882043273,101.166312433,13.4925943745,101.165221252,734500.339726,1492159.79594,9
2139,157364362,,primary,13.4925943745,101.165221252,13.4967459988,101.163477753,734377.885515,1492644.56217,9
2140,157364362,,primary,13.4967459988,101.163477753,13.5007347799,101.161312006,734185.027001,1493102.32131,9
2141,157364362,,primary,13.5007347799,101.161312006,13.5047115753,101.15912089,733946.607992,1493541.65765,9
2149,159215619,,tertiary,13.1431841745,101.291620335,13.1387717835,101.292607056,748422.986308,1454100.102,1
2150,159215619,,tertiary,13.1387717835,101.292607056,13.1343357867,101.293449812,748534.447847,1453612.76818,1
2152,159215619,,tertiary,13.1299746462,101.294627255,13.1255981629,101.295762611,748762.421766,1452641.20595,1
2157,159215619,,tertiary,13.1107289864,101.286122113,13.1063160268,101.285700306,747859.230627,1450502.96907,1
2158,159215619,,tertiary,13.1063160268,101.285700306,13.1018015407,101.285774782,747817.897768,1450014.18719,1
2161,159216817,,tertiary,13.2834524708,101.293330024,13.2794602915,101.295452522,748466.314276,1469624.99757,5
2165,159216817,,tertiary,13.2716336386,101.306433648,13.2696673071,101.310584543,749898.788663,1468330.1224,5
2166,159216817,,tertiary,13.2696673071,101.310584543,13.2661284682,101.313154465,750350.767343,1468116.67355,5
2178,159216817,,tertiary,13.2319158354,101.346305333,13.2283794171,101.349162106,754262.272304,1463974.78456,1
2180,159216817,,tertiary,13.223928478,101.349876604,13.2196387631,101.351260466,754657.776722,1463094.44144,1
2192,159216817,,tertiary,13.1774796532,101.376726889,13.1735187204,101.378588717,757617.782915,1457981.25917,1
2210,159276880,,tertiary,13.0828092035,101.199781632,13.0849857192,101.195747914,738520.931429,1447330.14095,6
2220,159276880,,tertiary,13.0656289301,101.161486928,13.0641966029,101.157143935,734383.096544,1445393.20084,6
2223,159276880,,tertiary,13.0653375272,101.148082979,13.0660896652,101.143538379,732929.281099,1445348.58652,6
2236,159630070,,secondary,13.0841384748,101.152642034,13.0835954141,101.157144059,733406.165317,1447433.24938,6
2237,159630070,,secondary,13.0835954141,101.157144059,13.0820692968,101.161357565,733895.030532,1447377.3154,6
2238,159630070,,secondary,13.0820692968,101.161357565,13.081013111,101.165839003,734353.531373,1447212.33929,6
2239,159630070,,secondary,13.081013111,101.165839003,13.0799927,101.1717597,734840.657996,1447099.62057,6
2241,159993161,,tertiary,13.1202438492,101.58569646,13.1246001939,101.584590159,780346.779831,1451869.75935,4
2245,159993161,,tertiary,13.1331755125,101.589876503,13.1351116289,101.59403595,780785.563358,1453305.80985,4
2257,161202292,,tertiary,13.2021774636,101.609844143,13.2010492432,101.614037197,782872.423672,1460966.07152,4
2269,161202292,,tertiary,13.2200687439,101.647180119,13.2239622135,101.647628461,786900.800013,1462988.99566,4
2270,161202292,,tertiary,13.2239622135,101.647628461,13.226428287,101.644087908,786944.863857,1463420.49606,4
2272,161202292,,tertiary,13.2291325019,101.640565942,13.2307129908,101.636769751,786172.912979,1463984.72512,4
2276,161202292,,tertiary,13.2436789548,101.635441917,13.2461945316,101.632154904,785600.269372,1465589.0677,4
2279,161202292,,tertiary,13.2515314398,101.625516431,13.2551890525,101.623369588,784514.840054,1466446.95486,4
2290,164067921,แหลมทอง,tertiary,13.0898664478,100.920935148,13.0879428,100.9171863,708268.871278,1447864.66773,2
2292,164454189,,secondary,13.1583232911,100.951997568,13.1570960916,100.956435423,711579.228025,1455464.89109,2
2293,164454189,,secondary,13.1570960916,100.956435423,13.1557030665,100.960812799,712061.476539,1455332.84425,2
2295,164454189,,secondary,13.1552083562,100.965393371,13.1563781764,100.96978943,713034.418699,1455131.54303,2
2296,164454189,,secondary,13.1563781764,100.96978943,13.1562591416,100.974367833,713510.075734,1455264.7066,2
2306,164455786,,tertiary,13.2320510692,101.120260958,13.2312442034,101.115726139,729755.756583,1463770.99386,5
2308,164455786,,tertiary,13.2295933557,101.111736389,13.2269026643,101.108031277,728833.934346,1463491.21774,5
2309,164455786,,tertiary,13.2269026643,101.108031277,13.2241079645,101.104432739,728434.78194,1463190.09093,5
2310,164455786,,tertiary,13.2241079645,101.104432739,13.2206138417,101.101538525,728047.271458,1462877.55944,5
2312,164455786,,tertiary,13.2175769226,101.09812453,13.2143829768,101.094934264,727369.460512,1462149.12702,5
2313,164455786,,tertiary,13.2143829768,101.094934264,13.2100272239,101.093709037,727026.554628,1461792.80674,5
2315,164455786,,tertiary,13.2056671634,101.092498862,13.2013091387,101.09128112,726770.578649,1460826.15574,5
2316,164455786,,tertiary,13.2013091387,101.09128112,13.196978678,101.089981961,726642.577443,1460342.81933,6
2319,164455786,,tertiary,13.1909480631,101.083290246,13.188380521,101.079510492,725785.742302,1459189.11523,6
2336,166625970,,tertiary,13.3083632672,101.589985069,13.309390451,101.594361861,780596.726886,1472697.47174,4
2340,166627005,,tertiary,13.1789583027,101.413983124,13.1754696784,101.416719295,761656.621586,1458183.44123,1
2354,167031509,,tertiary,13.1026241153,101.252166278,13.0985856367,101.254226638,744184.043556,1449572.94313,1
2360,167032195,,tertiary,13.3155894,101.4584648,13.3196095471,101.460498651,766331.943613,1473352.58519,4
2361,167032195,,tertiary,13.3196095471,101.460498651,13.3248644,101.4639309,766547.993716,1473799.71912,4
2363,167034156,,tertiary,13.1345455086,101.549107408,13.1348377626,101.553698899,776361.328039,1453412.35273,4
2373,167034156,,tertiary,13.1198886546,101.58229978,13.1227113,101.5848457,779978.681477,1451826.66822,4
2380,168155310,,tertiary,13.1950547827,101.456684361,13.1989116,101.460398,766270.197296,1460009.89849,4
