segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long
7,27173241,ถนนสุขุมวิท,trunk,12.731154795763379,100.8911189480037,12.727015733282995,100.88927312505477
10,27173241,ถนนสุขุมวิท,trunk,12.71834667656367,100.88739851089755,12.713888664715206,100.88815238593959
12,27173241,ถนนสุขุมวิท,trunk,12.709432997303828,100.88892067460291,12.704980320439104,100.88970701012298
13,27173241,ถนนสุขุมวิท,trunk,12.704980320439104,100.88970701012298,12.700527966190567,100.89049492565212
16,27173241,ถนนสุขุมวิท,trunk,12.691619075156664,100.89204650145895,12.687169111404824,100.89284152094876
25,27173241,ถนนสุขุมวิท,trunk,12.66793763985333,100.91765634849199,12.66676534309057,100.92210101094126
30,27173241,ถนนสุขุมวิท,trunk,12.66633218066613,100.94030925711739,12.666640687549657,100.94489952302483
33,27173241,ถนนสุขุมวิท,trunk,12.669086816188805,100.95332093123467,12.672639858867155,100.95616408444937
44,27173241,ถนนสุขุมวิท,trunk,12.695834449480945,100.9941801221874,12.697565988955093,100.99842985556964
48,27622071,,trunk,13.093090999999996,101.12978570000001,13.096899967539768,101.13226366673435
51,27622071,,trunk,13.102761094436616,101.13921842432546,13.105448499651157,101.14292405908334
54,27622071,,trunk,13.110757192576362,101.15038467393317,13.113359453917884,101.15415311023237
56,27622071,,trunk,13.116057021451626,101.15785018056766,13.119105083933539,101.16119837352744
63,27622071,,trunk,13.14500701536759,101.16913933756011,13.149402218029715,101.17020545049819
64,27622071,,trunk,13.149402218029715,101.17020545049819,13.153291345058225,101.17246825193763
65,27622071,,trunk,13.153291345058225,101.17246825193763,13.156647161287495,101.17555529397492
73,27622071,,trunk,13.180508140923514,101.19673862774272,13.183928060877975,101.19975183376027
74,27622071,,trunk,13.183928060877975,101.19975183376027,13.187330358880809,101.20278575602809
75,27622071,,trunk,13.187330358880809,101.20278575602809,13.190740840156485,101.20581002314559
82,27622071,,trunk,13.213660584703284,101.2202674605978,13.217698406734227,101.22233638166824
84,27622071,,trunk,13.221736200036037,101.2244053791017,13.225711878956664,101.22659489206924
93,27783834,,tertiary,13.08779668060337,100.89468532517239,13.0839131838249,100.89704235807234
95,27783834,,tertiary,13.080011144457128,100.89936743709013,13.07610079376186,100.9016779463165
97,32027518,พระตำหนัก,tertiary,12.9220931,100.8715585,12.918827318249953,100.86848482449253
98,32027518,พระตำหนัก,tertiary,12.918827318249953,100.86848482449253,12.916645564133061,100.86676008782723
99,32027518,พระตำหนัก,tertiary,12.916645564133061,100.86676008782723,12.9114445,100.8694028
102,32027522,จอมเทียนสายหนึ่ง,tertiary,12.868209308937487,100.89132722642545,12.872003521268299,100.88882620442341
111,32872670,ถนนสุขุมวิท,trunk,12.881260699999999,100.8984347,12.885691615655102,100.89767414765342
117,32872670,ถนนสุขุมวิท,trunk,12.908234514006285,100.89612018112038,12.912743683008298,100.89582039271353
119,32872670,ถนนสุขุมวิท,trunk,12.917202244170378,100.89627773034536,12.921556659025638,100.89750491382819
126,32872670,ถนนสุขุมวิท,trunk,12.947604345103064,100.9051656701469,12.951948698053734,100.90643280255844
129,32872670,ถนนสุขุมวิท,trunk,12.960695853818635,100.90873208472074,12.965096939149836,100.90977576223325
132,32872670,ถนนสุขุมวิท,trunk,12.97352936822249,100.91278155734683,12.977181576293479,100.91549515958316
136,32872670,ถนนสุขุมวิท,trunk,12.98810224092095,100.92367939254785,12.992133524922531,100.92575554449213
137,32872670,ถนนสุขุมวิท,trunk,12.992133524922531,100.92575554449213,12.996191672654028,100.92778273992973
142,32877130,,secondary,13.277407102000817,100.94541953038832,13.277067241748847,100.94998570296491
153,32877130,,secondary,13.25087671419006,100.95933922838255,13.247331175041088,100.95812911193529
154,32877130,,secondary,13.247331175041088,100.95812911193529,13.243190574595102,100.9599763420953
167,35129327,พัทยาสายสอง,tertiary,12.939375257939233,100.88720685147511,12.943720395284279,100.88846612013917
170,35603169,ถนนสุขุมวิท,trunk,12.952127499999998,100.9067615,12.945890999999998,100.9049079
172,36239022,ถนนชัยพฤกษ์,tertiary,12.878621208541407,100.88951023732537,12.879902527041647,100.89392638051415
178,37616930,ถนนนาเกลือ,tertiary,12.954801066333516,100.89024655205739,12.958521396618055,100.89286106335925
189,47573624,ทุงกลม-ตาลหมัน 9,tertiary,12.895725000000004,100.92072540000001,12.898154600000002,100.9212715
192,47573736,,tertiary,12.947267440795036,101.05477324676194,12.94359048080358,101.05700184964955
195,47573736,,tertiary,12.937221093477245,101.06241655015866,12.934189039453333,101.06455024222001
196,47573736,,tertiary,12.934189039453333,101.06455024222001,12.930163912307343,101.06663773393016
200,47573736,,tertiary,12.919235949395745,101.06314320312087,12.91641512286002,101.06662985101664
201,47573736,,tertiary,12.91641512286002,101.06662985101664,12.913675555949775,101.07029155741556
207,52058573,,secondary,13.283375000000001,101.255904,13.283512504003129,101.25129530603512
214,52058573,,secondary,13.282416749287885,101.22525131604857,13.283491470341446,101.22078735093658
218,52058581,,tertiary,13.28531042932779,101.17278126504165,13.28083099129036,101.17217991444677
225,52058628,จารุวร,primary,13.310104483746104,101.18303180537836,13.314333294336883,101.18385143233527
